"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1";"Time (s) Run #2";"Temperature 1 (°C) Run #2";"Temperature 2 (°C) Run #2";"Temperature 3 (°C) Run #2"
1549,100;57,06;62,90;56,25;1549,100;56,62;66,98;58,52
1549,150;57,05;62,89;56,25;1549,150;56,62;66,98;58,52
1549,200;57,06;62,90;56,25;1549,200;56,62;66,98;58,51
1549,250;57,06;62,90;56,25;1549,250;56,62;66,98;58,52
1549,300;57,06;62,89;56,24;1549,300;56,63;66,98;58,51
1549,350;57,06;62,89;56,24;1549,350;56,62;66,98;58,51
1549,400;57,06;62,89;56,24;1549,400;56,62;66,98;58,51
1549,450;57,05;62,89;56,24;1549,450;56,62;66,98;58,51
1549,500;57,05;62,89;56,24;1549,500;56,62;66,98;58,51
1549,550;57,06;62,89;56,24;1549,550;56,62;66,98;58,51
1549,600;57,05;62,89;56,24;1549,600;56,62;66,98;58,51
1549,650;57,05;62,89;56,24;1549,650;56,62;66,98;58,51
1549,700;57,05;62,89;56,24;1549,700;56,62;66,98;58,51
1549,750;57,05;62,89;56,24;1549,750;56,62;66,98;58,51
1549,800;57,05;62,89;56,24;1549,800;56,62;66,98;58,51
1549,850;57,05;62,89;56,24;1549,850;56,61;66,98;58,51
1549,900;57,05;62,89;56,24;1549,900;56,62;66,98;58,51
1549,950;57,05;62,89;56,24;1549,950;56,62;66,98;58,51
1550,000;57,05;62,89;56,24;1550,000;56,62;66,97;58,51
1550,050;57,05;62,89;56,24;1550,050;56,61;66,97;58,51
1550,100;57,05;62,89;56,24;1550,100;56,61;66,98;58,51
1550,150;57,05;62,88;56,24;1550,150;56,61;66,98;58,51
1550,200;57,04;62,89;56,24;1550,200;56,62;66,98;58,50
1550,250;57,05;62,88;56,24;1550,250;56,61;66,97;58,50
1550,300;57,05;62,89;56,24;1550,300;56,61;66,97;58,51
1550,350;57,05;62,89;56,24;1550,350;56,61;66,97;58,50
1550,400;57,05;62,88;56,24;1550,400;56,61;66,97;58,51
1550,450;57,05;62,88;56,24;1550,450;56,61;66,97;58,50
1550,500;57,04;62,88;56,24;1550,500;56,61;66,97;58,50
1550,550;57,04;62,88;56,23;1550,550;56,61;66,97;58,50
1550,600;57,04;62,88;56,23;1550,600;56,61;66,97;58,50
1550,650;57,04;62,88;56,24;1550,650;56,61;66,97;58,50
1550,700;57,04;62,88;56,23;1550,700;56,61;66,97;58,51
1550,750;57,04;62,88;56,23;1550,750;56,61;66,96;58,50
1550,800;57,04;62,88;56,23;1550,800;56,61;66,96;58,50
1550,850;57,04;62,88;56,23;1550,850;56,61;66,96;58,50
1550,900;57,04;62,88;56,23;1550,900;56,61;66,96;58,50
1550,950;57,04;62,88;56,23;1550,950;56,60;66,96;58,50
1551,000;57,04;62,88;56,23;1551,000;56,61;66,96;58,50
1551,050;57,04;62,87;56,23;1551,050;56,61;66,96;58,50
1551,100;57,04;62,87;56,23;1551,100;56,61;66,96;58,50
1551,150;57,04;62,88;56,23;1551,150;56,60;66,96;58,49
1551,200;57,03;62,88;56,23;1551,200;56,60;66,96;58,50
1551,250;57,04;62,88;56,23;1551,250;56,60;66,96;58,50
1551,300;57,03;62,87;56,23;1551,300;56,60;66,96;58,50
1551,350;57,03;62,87;56,23;1551,350;56,60;66,95;58,49
1551,400;57,04;62,87;56,23;1551,400;56,60;66,95;58,50
1551,450;57,03;62,87;56,23;1551,450;56,60;66,95;58,49
1551,500;57,03;62,87;56,23;1551,500;56,60;66,95;58,49
1551,550;57,03;62,87;56,23;1551,550;56,60;66,96;58,49
1551,600;57,03;62,87;56,22;1551,600;56,60;66,95;58,49
1551,650;57,03;62,87;56,23;1551,650;56,60;66,95;58,49
1551,700;57,03;62,87;56,23;1551,700;56,60;66,95;58,49
1551,750;57,03;62,87;56,22;1551,750;56,60;66,95;58,49
1551,800;57,03;62,87;56,22;1551,800;56,60;66,95;58,49
1551,850;57,03;62,87;56,22;1551,850;56,60;66,95;58,49
1551,900;57,03;62,87;56,22;1551,900;56,60;66,95;58,49
1551,950;57,03;62,87;56,22;1551,950;56,60;66,95;58,49
1552,000;57,03;62,87;56,22;1552,000;56,59;66,95;58,49
1552,050;57,03;62,86;56,22;1552,050;56,59;66,95;58,49
1552,100;57,03;62,86;56,22;1552,100;56,60;66,94;58,49
1552,150;57,02;62,86;56,22;1552,150;56,60;66,95;58,49
1552,200;57,03;62,86;56,22;1552,200;56,60;66,94;58,49
1552,250;57,03;62,86;56,22;1552,250;56,59;66,94;58,49
1552,300;57,02;62,86;56,22;1552,300;56,59;66,94;58,49
1552,350;57,02;62,86;56,22;1552,350;56,59;66,94;58,49
1552,400;57,02;62,86;56,22;1552,400;56,59;66,94;58,49
1552,450;57,02;62,86;56,22;1552,450;56,59;66,94;58,48
1552,500;57,02;62,86;56,22;1552,500;56,59;66,94;58,49
1552,550;57,02;62,86;56,22;1552,550;56,59;66,94;58,49
1552,600;57,02;62,86;56,22;1552,600;56,59;66,94;58,49
1552,650;57,02;62,86;56,22;1552,650;56,59;66,94;58,48
1552,700;57,02;62,86;56,21;1552,700;56,59;66,94;58,48
1552,750;57,02;62,86;56,22;1552,750;56,59;66,94;58,48
1552,800;57,02;62,86;56,21;1552,800;56,59;66,93;58,49
1552,850;57,02;62,85;56,22;1552,850;56,59;66,93;58,48
1552,900;57,02;62,85;56,22;1552,900;56,59;66,93;58,48
1552,950;57,02;62,85;56,22;1552,950;56,59;66,94;58,48
1553,000;57,01;62,86;56,22;1553,000;56,58;66,93;58,48
1553,050;57,02;62,85;56,21;1553,050;56,59;66,93;58,48
1553,100;57,02;62,85;56,21;1553,100;56,58;66,93;58,48
1553,150;57,01;62,85;56,21;1553,150;56,59;66,93;58,48
1553,200;57,02;62,85;56,21;1553,200;56,58;66,93;58,48
1553,250;57,01;62,85;56,21;1553,250;56,58;66,93;58,48
1553,300;57,02;62,85;56,21;1553,300;56,59;66,93;58,48
1553,350;57,01;62,85;56,21;1553,350;56,59;66,93;58,48
1553,400;57,01;62,85;56,21;1553,400;56,58;66,92;58,48
1553,450;57,01;62,85;56,21;1553,450;56,58;66,92;58,48
1553,500;57,01;62,85;56,21;1553,500;56,58;66,92;58,48
1553,550;57,01;62,85;56,21;1553,550;56,58;66,92;58,47
1553,600;57,01;62,85;56,21;1553,600;56,58;66,92;58,48
1553,650;57,01;62,85;56,21;1553,650;56,58;66,92;58,48
1553,700;57,01;62,85;56,21;1553,700;56,58;66,92;58,48
1553,750;57,01;62,85;56,21;1553,750;56,58;66,92;58,48
1553,800;57,01;62,85;56,21;1553,800;56,58;66,92;58,48
1553,850;57,01;62,85;56,21;1553,850;56,58;66,92;58,47
1553,900;57,01;62,85;56,21;1553,900;56,58;66,92;58,47
1553,950;57,01;62,85;56,21;1553,950;56,58;66,92;58,47
1554,000;57,01;62,85;56,21;1554,000;56,58;66,92;58,47
1554,050;57,01;62,85;56,21;1554,050;56,58;66,92;58,47
1554,100;57,00;62,84;56,21;1554,100;56,58;66,92;58,47
1554,150;57,01;62,84;56,21;1554,150;56,58;66,92;58,47
1554,200;57,01;62,85;56,20;1554,200;56,58;66,91;58,47
1554,250;57,01;62,84;56,20;1554,250;56,57;66,91;58,47
1554,300;57,01;62,85;56,21;1554,300;56,58;66,91;58,47
1554,350;57,00;62,84;56,20;1554,350;56,57;66,91;58,47
1554,400;57,00;62,85;56,21;1554,400;56,57;66,91;58,47
1554,450;57,00;62,84;56,20;1554,450;56,58;66,91;58,47
1554,500;57,00;62,84;56,20;1554,500;56,57;66,91;58,47
1554,550;57,00;62,84;56,21;1554,550;56,57;66,91;58,47
1554,600;57,00;62,84;56,20;1554,600;56,57;66,91;58,47
1554,650;57,00;62,84;56,20;1554,650;56,57;66,91;58,46
1554,700;57,00;62,84;56,20;1554,700;56,57;66,91;58,47
1554,750;57,00;62,84;56,20;1554,750;56,57;66,91;58,47
1554,800;57,00;62,84;56,20;1554,800;56,58;66,90;58,47
1554,850;57,00;62,84;56,20;1554,850;56,57;66,91;58,47
1554,900;57,00;62,84;56,20;1554,900;56,57;66,91;58,46
1554,950;57,00;62,84;56,20;1554,950;56,57;66,91;58,46
1555,000;57,00;62,84;56,20;1555,000;56,57;66,91;58,47
1555,050;57,00;62,84;56,19;1555,050;56,57;66,91;58,46
1555,100;57,00;62,84;56,20;1555,100;56,57;66,91;58,47
1555,150;57,00;62,84;56,20;1555,150;56,57;66,90;58,46
1555,200;56,99;62,84;56,19;1555,200;56,57;66,90;58,46
1555,250;57,00;62,84;56,20;1555,250;56,57;66,90;58,46
1555,300;56,99;62,84;56,20;1555,300;56,57;66,90;58,46
1555,350;56,99;62,84;56,19;1555,350;56,57;66,91;58,46
1555,400;57,00;62,83;56,20;1555,400;56,57;66,90;58,46
1555,450;56,99;62,84;56,19;1555,450;56,56;66,90;58,46
1555,500;56,99;62,84;56,20;1555,500;56,57;66,90;58,46
1555,550;56,99;62,83;56,19;1555,550;56,57;66,90;58,46
1555,600;56,99;62,84;56,19;1555,600;56,57;66,90;58,46
1555,650;56,99;62,84;56,19;1555,650;56,57;66,90;58,46
1555,700;56,99;62,84;56,19;1555,700;56,56;66,90;58,46
1555,750;56,99;62,84;56,19;1555,750;56,56;66,90;58,46
1555,800;56,99;62,83;56,19;1555,800;56,56;66,90;58,46
1555,850;56,99;62,84;56,19;1555,850;56,56;66,90;58,46
1555,900;56,99;62,83;56,19;1555,900;56,56;66,90;58,46
1555,950;56,99;62,83;56,19;1555,950;56,56;66,90;58,46
1556,000;56,99;62,83;56,19;1556,000;56,56;66,90;58,46
1556,050;56,99;62,83;56,19;1556,050;56,56;66,90;58,46
1556,100;56,98;62,83;56,19;1556,100;56,56;66,90;58,46
1556,150;56,98;62,83;56,19;1556,150;56,56;66,90;58,45
1556,200;56,98;62,83;56,19;1556,200;56,56;66,90;58,45
1556,250;56,98;62,83;56,19;1556,250;56,56;66,90;58,46
1556,300;56,98;62,83;56,18;1556,300;56,56;66,90;58,45
1556,350;56,98;62,83;56,19;1556,350;56,56;66,90;58,45
1556,400;56,98;62,83;56,19;1556,400;56,56;66,90;58,45
1556,450;56,98;62,83;56,19;1556,450;56,56;66,90;58,45
1556,500;56,98;62,83;56,18;1556,500;56,56;66,89;58,45
1556,550;56,98;62,83;56,19;1556,550;56,56;66,90;58,45
1556,600;56,98;62,83;56,18;1556,600;56,56;66,90;58,45
1556,650;56,98;62,83;56,18;1556,650;56,55;66,90;58,45
1556,700;56,98;62,83;56,18;1556,700;56,56;66,89;58,45
1556,750;56,98;62,83;56,18;1556,750;56,56;66,89;58,45
1556,800;56,98;62,83;56,18;1556,800;56,55;66,90;58,45
1556,850;56,98;62,83;56,18;1556,850;56,55;66,90;58,45
1556,900;56,98;62,83;56,18;1556,900;56,55;66,90;58,45
1556,950;56,98;62,83;56,18;1556,950;56,55;66,89;58,45
1557,000;56,98;62,83;56,18;1557,000;56,55;66,89;58,45
1557,050;56,98;62,83;56,18;1557,050;56,55;66,89;58,45
1557,100;56,98;62,83;56,18;1557,100;56,55;66,90;58,45
1557,150;56,98;62,82;56,18;1557,150;56,55;66,89;58,45
1557,200;56,98;62,83;56,18;1557,200;56,55;66,90;58,45
1557,250;56,98;62,83;56,18;1557,250;56,55;66,89;58,44
1557,300;56,98;62,83;56,18;1557,300;56,55;66,89;58,45
1557,350;56,98;62,83;56,18;1557,350;56,55;66,90;58,44
1557,400;56,97;62,83;56,18;1557,400;56,55;66,89;58,44
1557,450;56,98;62,83;56,18;1557,450;56,55;66,89;58,44
1557,500;56,97;62,83;56,18;1557,500;56,55;66,89;58,44
1557,550;56,98;62,83;56,18;1557,550;56,55;66,90;58,45
1557,600;56,97;62,83;56,18;1557,600;56,55;66,90;58,44
1557,650;56,98;62,83;56,18;1557,650;56,55;66,89;58,44
1557,700;56,97;62,83;56,18;1557,700;56,55;66,89;58,44
1557,750;56,98;62,82;56,18;1557,750;56,54;66,89;58,44
1557,800;56,97;62,83;56,18;1557,800;56,55;66,89;58,44
1557,850;56,97;62,83;56,17;1557,850;56,55;66,89;58,44
1557,900;56,97;62,82;56,18;1557,900;56,55;66,89;58,44
1557,950;56,97;62,83;56,18;1557,950;56,55;66,89;58,44
1558,000;56,97;62,82;56,18;1558,000;56,55;66,89;58,44
1558,050;56,97;62,82;56,17;1558,050;56,54;66,89;58,44
1558,100;56,97;62,83;56,18;1558,100;56,54;66,89;58,44
1558,150;56,97;62,83;56,18;1558,150;56,55;66,89;58,44
1558,200;56,97;62,83;56,18;1558,200;56,54;66,89;58,44
1558,250;56,97;62,82;56,18;1558,250;56,54;66,89;58,44
1558,300;56,97;62,82;56,17;1558,300;56,54;66,89;58,44
1558,350;56,97;62,83;56,17;1558,350;56,54;66,89;58,44
1558,400;56,97;62,82;56,17;1558,400;56,54;66,89;58,43
1558,450;56,96;62,82;56,17;1558,450;56,54;66,89;58,44
1558,500;56,96;62,82;56,17;1558,500;56,54;66,89;58,44
1558,550;56,97;62,82;56,17;1558,550;56,54;66,89;58,43
1558,600;56,97;62,82;56,17;1558,600;56,54;66,89;58,43
1558,650;56,97;62,82;56,17;1558,650;56,54;66,89;58,43
1558,700;56,96;62,82;56,17;1558,700;56,54;66,89;58,43
1558,750;56,96;62,83;56,17;1558,750;56,54;66,89;58,43
1558,800;56,96;62,82;56,17;1558,800;56,54;66,89;58,43
1558,850;56,96;62,82;56,17;1558,850;56,54;66,89;58,43
1558,900;56,96;62,82;56,17;1558,900;56,54;66,89;58,43
1558,950;56,96;62,82;56,17;1558,950;56,54;66,89;58,43
1559,000;56,96;62,82;56,17;1559,000;56,53;66,89;58,43
1559,050;56,96;62,82;56,17;1559,050;56,53;66,89;58,43
1559,100;56,96;62,82;56,17;1559,100;56,53;66,89;58,43
1559,150;56,96;62,82;56,16;1559,150;56,53;66,89;58,43
1559,200;56,96;62,82;56,17;1559,200;56,53;66,89;58,43
1559,250;56,96;62,82;56,17;1559,250;56,53;66,89;58,43
1559,300;56,96;62,82;56,16;1559,300;56,53;66,89;58,43
1559,350;56,96;62,82;56,16;1559,350;56,53;66,89;58,43
1559,400;56,96;62,82;56,16;1559,400;56,53;66,89;58,43
1559,450;56,96;62,82;56,16;1559,450;56,53;66,89;58,43
1559,500;56,96;62,82;56,16;1559,500;56,53;66,89;58,43
1559,550;56,96;62,82;56,16;1559,550;56,53;66,89;58,43
1559,600;56,96;62,82;56,16;1559,600;56,52;66,89;58,43
1559,650;56,96;62,82;56,16;1559,650;56,53;66,89;58,42
1559,700;56,95;62,82;56,16;1559,700;56,53;66,89;58,43
1559,750;56,96;62,82;56,16;1559,750;56,52;66,89;58,42
1559,800;56,96;62,82;56,16;1559,800;56,52;66,89;58,43
1559,850;56,95;62,82;56,16;1559,850;56,53;66,89;58,43
1559,900;56,95;62,82;56,16;1559,900;56,52;66,89;58,42
1559,950;56,95;62,82;56,16;1559,950;56,52;66,89;58,42
1560,000;56,95;62,82;56,16;1560,000;56,53;66,89;58,42
1560,050;56,95;62,82;56,16;1560,050;56,52;66,89;58,42
1560,100;56,95;62,82;56,16;1560,100;56,52;66,89;58,42
1560,150;56,95;62,82;56,16;1560,150;56,52;66,89;58,42
1560,200;56,95;62,82;56,16;1560,200;56,52;66,89;58,42
1560,250;56,95;62,82;56,16;1560,250;56,52;66,89;58,42
1560,300;56,95;62,82;56,16;1560,300;56,52;66,89;58,42
1560,350;56,95;62,82;56,16;1560,350;56,52;66,89;58,42
1560,400;56,95;62,82;56,15;1560,400;56,52;66,89;58,42
1560,450;56,95;62,82;56,16;1560,450;56,52;66,89;58,42
1560,500;56,95;62,82;56,15;1560,500;56,52;66,89;58,42
1560,550;56,95;62,82;56,16;1560,550;56,52;66,89;58,42
1560,600;56,95;62,82;56,15;1560,600;56,51;66,88;58,42
1560,650;56,95;62,82;56,15;1560,650;56,51;66,89;58,42
1560,700;56,95;62,82;56,15;1560,700;56,51;66,89;58,41
1560,750;56,95;62,82;56,15;1560,750;56,52;66,89;58,42
1560,800;56,95;62,82;56,15;1560,800;56,52;66,89;58,42
1560,850;56,95;62,82;56,15;1560,850;56,51;66,89;58,42
1560,900;56,94;62,82;56,15;1560,900;56,51;66,89;58,41
1560,950;56,95;62,82;56,15;1560,950;56,51;66,89;58,42
1561,000;56,95;62,82;56,15;1561,000;56,51;66,89;58,41
1561,050;56,94;62,82;56,15;1561,050;56,51;66,89;58,41
1561,100;56,95;62,82;56,15;1561,100;56,51;66,89;58,41
1561,150;56,94;62,82;56,15;1561,150;56,51;66,89;58,41
1561,200;56,94;62,81;56,15;1561,200;56,51;66,89;58,41
1561,250;56,95;62,82;56,15;1561,250;56,51;66,89;58,41
1561,300;56,94;62,82;56,15;1561,300;56,51;66,89;58,41
1561,350;56,94;62,82;56,15;1561,350;56,51;66,89;58,41
1561,400;56,94;62,82;56,15;1561,400;56,51;66,89;58,41
1561,450;56,94;62,82;56,15;1561,450;56,51;66,89;58,41
1561,500;56,94;62,81;56,15;1561,500;56,51;66,88;58,41
1561,550;56,94;62,82;56,15;1561,550;56,51;66,89;58,41
1561,600;56,94;62,82;56,15;1561,600;56,50;66,88;58,41
1561,650;56,94;62,81;56,15;1561,650;56,50;66,89;58,41
1561,700;56,94;62,82;56,14;1561,700;56,51;66,89;58,41
1561,750;56,94;62,81;56,14;1561,750;56,51;66,89;58,41
1561,800;56,94;62,81;56,14;1561,800;56,50;66,88;58,41
1561,850;56,94;62,81;56,14;1561,850;56,51;66,89;58,41
1561,900;56,94;62,81;56,14;1561,900;56,50;66,89;58,41
1561,950;56,94;62,81;56,14;1561,950;56,50;66,88;58,41
1562,000;56,94;62,81;56,14;1562,000;56,50;66,88;58,41
1562,050;56,94;62,81;56,14;1562,050;56,50;66,89;58,40
1562,100;56,94;62,81;56,14;1562,100;56,50;66,89;58,40
1562,150;56,93;62,81;56,14;1562,150;56,50;66,89;58,40
1562,200;56,93;62,81;56,14;1562,200;56,50;66,88;58,41
1562,250;56,93;62,81;56,14;1562,250;56,50;66,89;58,40
1562,300;56,94;62,81;56,14;1562,300;56,50;66,89;58,40
1562,350;56,93;62,81;56,14;1562,350;56,50;66,88;58,40
1562,400;56,93;62,81;56,14;1562,400;56,50;66,89;58,40
1562,450;56,93;62,81;56,14;1562,450;56,49;66,89;58,40
1562,500;56,93;62,81;56,14;1562,500;56,50;66,88;58,40
1562,550;56,93;62,81;56,14;1562,550;56,50;66,88;58,40
1562,600;56,93;62,81;56,14;1562,600;56,49;66,88;58,40
1562,650;56,93;62,81;56,14;1562,650;56,50;66,89;58,40
1562,700;56,93;62,81;56,13;1562,700;56,49;66,88;58,40
1562,750;56,93;62,81;56,14;1562,750;56,50;66,88;58,40
1562,800;56,93;62,81;56,13;1562,800;56,49;66,88;58,40
1562,850;56,93;62,81;56,14;1562,850;56,49;66,88;58,40
1562,900;56,93;62,81;56,14;1562,900;56,49;66,88;58,40
1562,950;56,93;62,81;56,13;1562,950;56,49;66,88;58,40
1563,000;56,93;62,81;56,13;1563,000;56,49;66,88;58,40
1563,050;56,93;62,81;56,13;1563,050;56,49;66,88;58,40
1563,100;56,93;62,80;56,13;1563,100;56,49;66,88;58,39
1563,150;56,93;62,81;56,13;1563,150;56,49;66,88;58,40
1563,200;56,93;62,80;56,13;1563,200;56,49;66,88;58,40
1563,250;56,93;62,81;56,13;1563,250;56,49;66,88;58,40
1563,300;56,93;62,80;56,13;1563,300;56,49;66,88;58,40
1563,350;56,93;62,81;56,13;1563,350;56,48;66,88;58,39
1563,400;56,93;62,80;56,13;1563,400;56,49;66,88;58,39
1563,450;56,92;62,81;56,13;1563,450;56,49;66,88;58,39
1563,500;56,93;62,81;56,13;1563,500;56,49;66,88;58,39
1563,550;56,92;62,80;56,13;1563,550;56,49;66,88;58,39
1563,600;56,92;62,80;56,13;1563,600;56,48;66,88;58,39
1563,650;56,92;62,80;56,13;1563,650;56,48;66,88;58,39
1563,700;56,92;62,81;56,13;1563,700;56,48;66,88;58,39
1563,750;56,92;62,80;56,13;1563,750;56,48;66,88;58,39
1563,800;56,92;62,80;56,13;1563,800;56,48;66,88;58,39
1563,850;56,92;62,80;56,13;1563,850;56,48;66,88;58,39
1563,900;56,92;62,80;56,13;1563,900;56,48;66,87;58,39
1563,950;56,92;62,80;56,13;1563,950;56,48;66,88;58,39
1564,000;56,92;62,80;56,13;1564,000;56,48;66,88;58,39
1564,050;56,92;62,80;56,13;1564,050;56,48;66,87;58,39
1564,100;56,92;62,80;56,12;1564,100;56,48;66,87;58,39
1564,150;56,92;62,80;56,12;1564,150;56,48;66,87;58,39
1564,200;56,92;62,80;56,12;1564,200;56,48;66,88;58,39
1564,250;56,92;62,80;56,12;1564,250;56,47;66,88;58,39
1564,300;56,92;62,80;56,13;1564,300;56,47;66,87;58,39
1564,350;56,92;62,80;56,12;1564,350;56,47;66,87;58,39
1564,400;56,92;62,80;56,12;1564,400;56,47;66,87;58,39
1564,450;56,92;62,80;56,12;1564,450;56,47;66,87;58,39
1564,500;56,92;62,80;56,12;1564,500;56,47;66,87;58,38
1564,550;56,92;62,80;56,12;1564,550;56,47;66,88;58,38
1564,600;56,92;62,80;56,12;1564,600;56,47;66,87;58,38
1564,650;56,92;62,80;56,12;1564,650;56,47;66,87;58,38
1564,700;56,92;62,79;56,12;1564,700;56,47;66,87;58,38
1564,750;56,91;62,79;56,11;1564,750;56,47;66,87;58,38
1564,800;56,92;62,80;56,12;1564,800;56,47;66,87;58,38
1564,850;56,92;62,79;56,12;1564,850;56,47;66,87;58,38
1564,900;56,91;62,79;56,12;1564,900;56,46;66,87;58,38
1564,950;56,91;62,79;56,11;1564,950;56,47;66,87;58,38
1565,000;56,91;62,79;56,12;1565,000;56,47;66,87;58,38
1565,050;56,91;62,79;56,12;1565,050;56,47;66,87;58,38
1565,100;56,91;62,79;56,11;1565,100;56,47;66,87;58,38
1565,150;56,91;62,79;56,11;1565,150;56,46;66,86;58,38
1565,200;56,91;62,79;56,11;1565,200;56,47;66,86;58,38
1565,250;56,91;62,79;56,12;1565,250;56,46;66,87;58,38
1565,300;56,91;62,79;56,11;1565,300;56,46;66,86;58,38
1565,350;56,91;62,79;56,12;1565,350;56,46;66,86;58,38
1565,400;56,91;62,79;56,11;1565,400;56,46;66,86;58,38
1565,450;56,91;62,79;56,11;1565,450;56,46;66,86;58,38
1565,500;56,91;62,79;56,11;1565,500;56,46;66,86;58,37
1565,550;56,91;62,79;56,11;1565,550;56,46;66,86;58,37
1565,600;56,91;62,79;56,11;1565,600;56,46;66,86;58,37
1565,650;56,91;62,79;56,11;1565,650;56,46;66,86;58,37
1565,700;56,91;62,79;56,11;1565,700;56,46;66,86;58,37
1565,750;56,91;62,79;56,11;1565,750;56,46;66,86;58,37
1565,800;56,90;62,78;56,11;1565,800;56,46;66,86;58,37
1565,850;56,91;62,79;56,10;1565,850;56,46;66,86;58,37
1565,900;56,90;62,79;56,11;1565,900;56,46;66,86;58,37
1565,950;56,90;62,79;56,11;1565,950;56,46;66,86;58,37
1566,000;56,90;62,78;56,11;1566,000;56,46;66,85;58,37
1566,050;56,91;62,78;56,10;1566,050;56,46;66,85;58,37
1566,100;56,90;62,79;56,10;1566,100;56,46;66,85;58,37
1566,150;56,90;62,78;56,10;1566,150;56,45;66,85;58,37
1566,200;56,90;62,79;56,10;1566,200;56,45;66,85;58,37
1566,250;56,90;62,78;56,10;1566,250;56,45;66,86;58,37
1566,300;56,90;62,78;56,10;1566,300;56,45;66,85;58,37
1566,350;56,90;62,78;56,10;1566,350;56,45;66,85;58,37
1566,400;56,90;62,78;56,10;1566,400;56,45;66,85;58,37
1566,450;56,90;62,78;56,11;1566,450;56,45;66,85;58,37
1566,500;56,90;62,78;56,10;1566,500;56,45;66,85;58,37
1566,550;56,90;62,78;56,10;1566,550;56,45;66,85;58,36
1566,600;56,90;62,78;56,10;1566,600;56,45;66,85;58,37
1566,650;56,90;62,78;56,10;1566,650;56,45;66,84;58,36
1566,700;56,90;62,78;56,10;1566,700;56,45;66,84;58,36
1566,750;56,90;62,78;56,10;1566,750;56,45;66,85;58,36
1566,800;56,90;62,78;56,10;1566,800;56,45;66,84;58,36
1566,850;56,90;62,78;56,10;1566,850;56,45;66,84;58,36
1566,900;56,90;62,78;56,10;1566,900;56,45;66,84;58,36
1566,950;56,90;62,78;56,10;1566,950;56,45;66,84;58,36
1567,000;56,90;62,78;56,10;1567,000;56,44;66,84;58,36
1567,050;56,89;62,78;56,10;1567,050;56,45;66,84;58,36
1567,100;56,89;62,78;56,10;1567,100;56,45;66,84;58,36
1567,150;56,89;62,78;56,10;1567,150;56,44;66,84;58,36
1567,200;56,90;62,78;56,10;1567,200;56,45;66,84;58,36
1567,250;56,89;62,77;56,10;1567,250;56,44;66,84;58,36
1567,300;56,89;62,78;56,10;1567,300;56,45;66,84;58,36
1567,350;56,89;62,78;56,09;1567,350;56,44;66,84;58,36
1567,400;56,89;62,78;56,10;1567,400;56,44;66,84;58,36
1567,450;56,89;62,77;56,10;1567,450;56,44;66,83;58,36
1567,500;56,89;62,78;56,09;1567,500;56,44;66,83;58,36
1567,550;56,89;62,77;56,09;1567,550;56,44;66,83;58,36
1567,600;56,89;62,78;56,09;1567,600;56,44;66,83;58,35
1567,650;56,89;62,77;56,09;1567,650;56,44;66,83;58,35
1567,700;56,89;62,77;56,09;1567,700;56,44;66,83;58,36
1567,750;56,89;62,78;56,09;1567,750;56,44;66,83;58,36
1567,800;56,89;62,77;56,09;1567,800;56,44;66,83;58,35
1567,850;56,89;62,77;56,09;1567,850;56,44;66,83;58,35
1567,900;56,89;62,78;56,09;1567,900;56,44;66,83;58,35
1567,950;56,89;62,77;56,09;1567,950;56,44;66,83;58,35
1568,000;56,88;62,77;56,09;1568,000;56,44;66,83;58,35
1568,050;56,88;62,77;56,09;1568,050;56,43;66,83;58,35
1568,100;56,89;62,77;56,09;1568,100;56,43;66,83;58,35
1568,150;56,89;62,77;56,09;1568,150;56,44;66,83;58,35
1568,200;56,88;62,77;56,09;1568,200;56,43;66,82;58,35
1568,250;56,88;62,77;56,09;1568,250;56,43;66,82;58,35
1568,300;56,88;62,77;56,09;1568,300;56,44;66,82;58,35
1568,350;56,88;62,77;56,09;1568,350;56,43;66,82;58,35
1568,400;56,88;62,77;56,09;1568,400;56,43;66,82;58,35
1568,450;56,88;62,77;56,08;1568,450;56,43;66,82;58,35
1568,500;56,88;62,77;56,09;1568,500;56,43;66,82;58,35
1568,550;56,88;62,77;56,09;1568,550;56,43;66,82;58,35
1568,600;56,89;62,77;56,08;1568,600;56,43;66,82;58,35
1568,650;56,88;62,77;56,09;1568,650;56,43;66,82;58,35
1568,700;56,88;62,76;56,09;1568,700;56,43;66,82;58,35
1568,750;56,88;62,76;56,08;1568,750;56,43;66,82;58,35
1568,800;56,88;62,76;56,08;1568,800;56,43;66,82;58,35
1568,850;56,88;62,76;56,08;1568,850;56,43;66,82;58,34
1568,900;56,88;62,76;56,08;1568,900;56,43;66,82;58,34
1568,950;56,88;62,76;56,08;1568,950;56,43;66,82;58,34
1569,000;56,88;62,76;56,08;1569,000;56,43;66,81;58,34
1569,050;56,88;62,76;56,08;1569,050;56,43;66,82;58,34
1569,100;56,88;62,76;56,08;1569,100;56,43;66,82;58,34
1569,150;56,88;62,76;56,08;1569,150;56,43;66,81;58,34
1569,200;56,88;62,76;56,08;1569,200;56,43;66,82;58,34
1569,250;56,88;62,76;56,08;1569,250;56,43;66,81;58,34
1569,300;56,88;62,76;56,08;1569,300;56,43;66,81;58,34
1569,350;56,88;62,76;56,08;1569,350;56,43;66,81;58,34
1569,400;56,87;62,76;56,08;1569,400;56,42;66,81;58,34
1569,450;56,87;62,76;56,08;1569,450;56,42;66,81;58,34
