"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1"
2881,550;48,48;49,83;58,57
2881,600;48,48;49,83;58,57
2881,650;48,48;49,83;58,57
2881,700;48,48;49,83;58,57
2881,750;48,48;49,82;58,57
2881,800;48,48;49,82;58,57
2881,850;48,48;49,82;58,57
2881,900;48,48;49,82;58,57
2881,950;48,48;49,83;58,57
2882,000;48,48;49,83;58,57
2882,050;48,48;49,83;58,57
2882,100;48,48;49,82;58,57
2882,150;48,48;49,82;58,57
2882,200;48,48;49,83;58,57
2882,250;48,48;49,82;58,57
2882,300;48,48;49,82;58,57
2882,350;48,48;49,82;58,57
2882,400;48,48;49,82;58,57
2882,450;48,48;49,82;58,57
2882,500;48,48;49,82;58,57
2882,550;48,48;49,82;58,57
2882,600;48,48;49,82;58,57
2882,650;48,47;49,82;58,57
2882,700;48,48;49,82;58,57
2882,750;48,48;49,82;58,56
2882,800;48,48;49,82;58,56
2882,850;48,48;49,82;58,56
2882,900;48,47;49,82;58,56
2882,950;48,48;49,82;58,56
2883,000;48,47;49,82;58,57
2883,050;48,47;49,82;58,56
2883,100;48,47;49,82;58,56
2883,150;48,47;49,82;58,56
2883,200;48,47;49,82;58,56
2883,250;48,47;49,82;58,56
2883,300;48,48;49,82;58,56
2883,350;48,47;49,82;58,56
2883,400;48,47;49,82;58,56
2883,450;48,47;49,82;58,56
2883,500;48,47;49,82;58,56
2883,550;48,47;49,82;58,56
2883,600;48,47;49,82;58,56
2883,650;48,47;49,82;58,56
2883,700;48,47;49,82;58,56
2883,750;48,47;49,82;58,56
2883,800;48,47;49,82;58,56
2883,850;48,47;49,82;58,56
2883,900;48,47;49,82;58,56
2883,950;48,47;49,82;58,56
2884,000;48,47;49,82;58,56
2884,050;48,47;49,82;58,56
2884,100;48,47;49,82;58,56
2884,150;48,47;49,81;58,56
2884,200;48,47;49,82;58,55
2884,250;48,47;49,82;58,56
2884,300;48,47;49,82;58,56
2884,350;48,47;49,81;58,56
2884,400;48,47;49,82;58,56
2884,450;48,47;49,82;58,56
2884,500;48,47;49,82;58,56
2884,550;48,47;49,81;58,55
2884,600;48,47;49,82;58,56
2884,650;48,46;49,81;58,56
2884,700;48,47;49,82;58,55
2884,750;48,47;49,81;58,56
2884,800;48,47;49,81;58,55
2884,850;48,46;49,82;58,56
2884,900;48,46;49,81;58,55
2884,950;48,46;49,81;58,55
2885,000;48,47;49,81;58,55
2885,050;48,46;49,81;58,55
2885,100;48,46;49,81;58,55
2885,150;48,47;49,81;58,55
2885,200;48,46;49,81;58,56
2885,250;48,46;49,81;58,55
2885,300;48,46;49,81;58,55
2885,350;48,46;49,81;58,55
2885,400;48,46;49,81;58,55
2885,450;48,46;49,81;58,55
2885,500;48,46;49,81;58,55
2885,550;48,46;49,81;58,55
2885,600;48,46;49,81;58,55
2885,650;48,46;49,81;58,55
2885,700;48,46;49,81;58,55
2885,750;48,46;49,81;58,55
2885,800;48,46;49,81;58,55
2885,850;48,46;49,81;58,55
2885,900;48,46;49,81;58,55
2885,950;48,46;49,81;58,55
2886,000;48,46;49,81;58,55
2886,050;48,46;49,81;58,55
2886,100;48,46;49,81;58,55
2886,150;48,46;49,81;58,55
2886,200;48,46;49,81;58,55
2886,250;48,46;49,81;58,55
2886,300;48,46;49,81;58,55
2886,350;48,46;49,81;58,55
2886,400;48,46;49,81;58,55
2886,450;48,46;49,81;58,55
2886,500;48,46;49,80;58,55
2886,550;48,46;49,81;58,55
2886,600;48,46;49,81;58,55
2886,650;48,46;49,81;58,55
2886,700;48,46;49,81;58,55
2886,750;48,46;49,80;58,54
2886,800;48,46;49,81;58,55
2886,850;48,46;49,81;58,54
2886,900;48,46;49,81;58,54
2886,950;48,46;49,81;58,54
2887,000;48,46;49,80;58,55
2887,050;48,46;49,81;58,54
2887,100;48,45;49,80;58,55
2887,150;48,45;49,80;58,55
2887,200;48,46;49,80;58,54
2887,250;48,45;49,80;58,54
2887,300;48,45;49,80;58,54
2887,350;48,46;49,80;58,55
2887,400;48,45;49,80;58,54
2887,450;48,45;49,80;58,54
2887,500;48,45;49,81;58,55
2887,550;48,46;49,80;58,54
2887,600;48,45;49,80;58,54
2887,650;48,45;49,80;58,54
2887,700;48,45;49,80;58,54
2887,750;48,45;49,80;58,54
2887,800;48,45;49,80;58,54
2887,850;48,45;49,80;58,54
2887,900;48,45;49,80;58,54
2887,950;48,45;49,80;58,54
2888,000;48,45;49,80;58,54
2888,050;48,45;49,80;58,54
2888,100;48,45;49,80;58,54
2888,150;48,45;49,80;58,54
2888,200;48,45;49,80;58,54
2888,250;48,45;49,80;58,54
2888,300;48,45;49,80;58,54
2888,350;48,45;49,80;58,54
2888,400;48,45;49,80;58,54
2888,450;48,45;49,80;58,54
2888,500;48,45;49,80;58,54
2888,550;48,45;49,80;58,54
2888,600;48,45;49,80;58,54
2888,650;48,45;49,80;58,54
2888,700;48,45;49,80;58,54
2888,750;48,45;49,80;58,53
2888,800;48,45;49,80;58,54
2888,850;48,45;49,80;58,54
2888,900;48,44;49,80;58,53
2888,950;48,45;49,80;58,54
2889,000;48,45;49,80;58,53
2889,050;48,45;49,80;58,53
2889,100;48,45;49,80;58,53
2889,150;48,45;49,80;58,53
2889,200;48,45;49,80;58,53
2889,250;48,45;49,80;58,53
2889,300;48,45;49,80;58,53
2889,350;48,44;49,79;58,53
2889,400;48,45;49,80;58,53
2889,450;48,44;49,80;58,53
2889,500;48,45;49,80;58,53
2889,550;48,45;49,80;58,53
2889,600;48,44;49,80;58,53
2889,650;48,44;49,79;58,53
2889,700;48,44;49,80;58,53
2889,750;48,44;49,80;58,53
2889,800;48,44;49,79;58,53
2889,850;48,44;49,80;58,53
2889,900;48,44;49,79;58,53
2889,950;48,44;49,80;58,53
2890,000;48,44;49,79;58,53
2890,050;48,44;49,79;58,53
2890,100;48,44;49,79;58,53
2890,150;48,44;49,80;58,53
2890,200;48,44;49,79;58,53
2890,250;48,44;49,79;58,53
2890,300;48,44;49,80;58,53
2890,350;48,44;49,79;58,53
2890,400;48,44;49,79;58,53
2890,450;48,44;49,79;58,52
2890,500;48,44;49,79;58,53
2890,550;48,44;49,79;58,53
2890,600;48,44;49,80;58,53
2890,650;48,44;49,79;58,53
2890,700;48,44;49,79;58,53
2890,750;48,44;49,79;58,52
2890,800;48,44;49,79;58,52
2890,850;48,44;49,79;58,52
2890,900;48,44;49,79;58,53
2890,950;48,43;49,79;58,53
2891,000;48,44;49,79;58,52
2891,050;48,44;49,79;58,52
2891,100;48,44;49,79;58,52
2891,150;48,44;49,79;58,52
2891,200;48,44;49,79;58,52
2891,250;48,43;49,79;58,52
2891,300;48,43;49,79;58,52
2891,350;48,43;49,79;58,52
2891,400;48,44;49,79;58,52
2891,450;48,43;49,79;58,52
2891,500;48,43;49,79;58,52
2891,550;48,43;49,79;58,52
2891,600;48,43;49,79;58,52
2891,650;48,43;49,79;58,52
2891,700;48,43;49,79;58,52
2891,750;48,43;49,79;58,52
2891,800;48,43;49,79;58,52
2891,850;48,43;49,79;58,52
2891,900;48,43;49,79;58,52
2891,950;48,43;49,79;58,52
2892,000;48,43;49,79;58,52
2892,050;48,43;49,79;58,52
2892,100;48,43;49,79;58,52
2892,150;48,43;49,79;58,52
2892,200;48,43;49,78;58,52
2892,250;48,43;49,79;58,51
2892,300;48,43;49,79;58,51
2892,350;48,43;49,79;58,52
2892,400;48,43;49,79;58,51
2892,450;48,43;49,78;58,51
2892,500;48,43;49,79;58,51
2892,550;48,43;49,78;58,51
2892,600;48,43;49,78;58,51
2892,650;48,43;49,78;58,51
2892,700;48,43;49,79;58,51
2892,750;48,43;49,78;58,51
2892,800;48,43;49,78;58,51
2892,850;48,42;49,78;58,51
2892,900;48,43;49,78;58,51
2892,950;48,43;49,78;58,51
2893,000;48,42;49,78;58,51
2893,050;48,42;49,78;58,51
2893,100;48,43;49,78;58,51
2893,150;48,43;49,78;58,51
2893,200;48,42;49,78;58,51
2893,250;48,43;49,78;58,51
2893,300;48,42;49,78;58,51
2893,350;48,42;49,78;58,51
2893,400;48,42;49,78;58,51
2893,450;48,42;49,78;58,51
2893,500;48,42;49,78;58,51
2893,550;48,42;49,78;58,50
2893,600;48,42;49,78;58,50
2893,650;48,42;49,78;58,50
2893,700;48,42;49,78;58,50
2893,750;48,42;49,78;58,50
2893,800;48,42;49,78;58,51
2893,850;48,43;49,78;58,50
2893,900;48,42;49,78;58,50
2893,950;48,42;49,78;58,50
2894,000;48,42;49,78;58,50
2894,050;48,42;49,78;58,50
2894,100;48,42;49,78;58,50
2894,150;48,42;49,78;58,50
2894,200;48,42;49,78;58,50
2894,250;48,42;49,78;58,51
2894,300;48,42;49,78;58,50
2894,350;48,42;49,78;58,50
2894,400;48,42;49,78;58,50
2894,450;48,42;49,78;58,50
2894,500;48,42;49,78;58,50
2894,550;48,42;49,77;58,50
2894,600;48,42;49,78;58,50
2894,650;48,42;49,78;58,50
2894,700;48,42;49,78;58,50
2894,750;48,42;49,78;58,50
2894,800;48,42;49,78;58,49
2894,850;48,42;49,78;58,49
2894,900;48,42;49,78;58,49
2894,950;48,42;49,78;58,50
2895,000;48,41;49,77;58,49
2895,050;48,42;49,77;58,49
2895,100;48,42;49,77;58,49
2895,150;48,41;49,77;58,49
2895,200;48,41;49,77;58,49
2895,250;48,41;49,77;58,49
2895,300;48,41;49,78;58,49
2895,350;48,41;49,77;58,49
2895,400;48,41;49,77;58,49
2895,450;48,41;49,77;58,49
2895,500;48,41;49,77;58,49
2895,550;48,41;49,77;58,49
2895,600;48,41;49,77;58,49
2895,650;48,41;49,77;58,49
2895,700;48,41;49,77;58,49
2895,750;48,41;49,77;58,49
2895,800;48,41;49,77;58,49
2895,850;48,41;49,77;58,49
2895,900;48,41;49,77;58,49
2895,950;48,41;49,77;58,49
2896,000;48,41;49,77;58,49
2896,050;48,41;49,77;58,49
2896,100;48,41;49,77;58,49
2896,150;48,41;49,77;58,49
2896,200;48,41;49,77;58,48
2896,250;48,41;49,77;58,48
2896,300;48,41;49,77;58,48
2896,350;48,41;49,77;58,48
2896,400;48,41;49,77;58,48
2896,450;48,41;49,77;58,48
2896,500;48,40;49,77;58,48
2896,550;48,41;49,77;58,48
2896,600;48,41;49,77;58,48
2896,650;48,41;49,77;58,48
2896,700;48,40;49,77;58,48
2896,750;48,41;49,77;58,48
2896,800;48,41;49,77;58,48
2896,850;48,40;49,77;58,48
2896,900;48,40;49,77;58,48
2896,950;48,40;49,77;58,48
2897,000;48,40;49,77;58,48
2897,050;48,40;49,76;58,48
2897,100;48,40;49,77;58,48
2897,150;48,40;49,77;58,48
2897,200;48,40;49,77;58,48
2897,250;48,40;49,77;58,48
2897,300;48,40;49,76;58,48
2897,350;48,40;49,76;58,48
2897,400;48,40;49,77;58,47
2897,450;48,40;49,77;58,48
2897,500;48,40;49,76;58,47
2897,550;48,40;49,77;58,48
2897,600;48,40;49,76;58,47
2897,650;48,40;49,76;58,47
2897,700;48,40;49,77;58,47
2897,750;48,40;49,76;58,47
2897,800;48,40;49,76;58,47
2897,850;48,40;49,76;58,47
2897,900;48,40;49,76;58,47
2897,950;48,40;49,76;58,47
2898,000;48,40;49,76;58,47
2898,050;48,40;49,76;58,47
2898,100;48,40;49,77;58,47
2898,150;48,40;49,76;58,47
2898,200;48,40;49,76;58,47
2898,250;48,40;49,76;58,47
2898,300;48,39;49,76;58,47
2898,350;48,40;49,76;58,47
2898,400;48,40;49,76;58,47
2898,450;48,39;49,76;58,47
2898,500;48,40;49,76;58,47
2898,550;48,40;49,76;58,46
2898,600;48,40;49,76;58,47
2898,650;48,40;49,76;58,47
2898,700;48,39;49,76;58,47
2898,750;48,39;49,76;58,47
2898,800;48,39;49,76;58,46
2898,850;48,39;49,76;58,46
2898,900;48,39;49,76;58,46
2898,950;48,39;49,76;58,47
2899,000;48,40;49,76;58,46
2899,050;48,39;49,76;58,46
2899,100;48,39;49,76;58,46
2899,150;48,39;49,76;58,46
2899,200;48,39;49,76;58,46
2899,250;48,39;49,76;58,46
2899,300;48,39;49,76;58,46
2899,350;48,39;49,76;58,46
2899,400;48,39;49,76;58,46
2899,450;48,39;49,76;58,46
2899,500;48,39;49,76;58,46
2899,550;48,39;49,76;58,46
2899,600;48,39;49,76;58,46
2899,650;48,39;49,76;58,46
2899,700;48,39;49,75;58,46
2899,750;48,39;49,75;58,46
2899,800;48,39;49,76;58,46
2899,850;48,39;49,76;58,46
2899,900;48,39;49,75;58,46
2899,950;48,39;49,75;58,46
2900,000;48,39;49,75;58,46
2900,050;48,39;49,76;58,46
2900,100;48,38;49,75;58,46
2900,150;48,39;49,75;58,46
2900,200;48,39;49,75;58,46
2900,250;48,38;49,76;58,46
2900,300;48,39;49,75;58,46
2900,350;48,39;49,75;58,46
2900,400;48,39;49,75;58,45
2900,450;48,39;49,75;58,45
2900,500;48,38;49,75;58,46
2900,550;48,39;49,75;58,45
2900,600;48,39;49,75;58,45
2900,650;48,38;49,75;58,45
2900,700;48,38;49,75;58,45
2900,750;48,38;49,75;58,45
2900,800;48,38;49,75;58,45
2900,850;48,38;49,75;58,45
2900,900;48,38;49,75;58,45
2900,950;48,38;49,75;58,45
2901,000;48,38;49,75;58,45
2901,050;48,38;49,75;58,45
2901,100;48,38;49,75;58,45
2901,150;48,38;49,75;58,45
2901,200;48,38;49,75;58,45
2901,250;48,38;49,75;58,45
2901,300;48,38;49,75;58,45
2901,350;48,38;49,75;58,45
2901,400;48,38;49,75;58,45
2901,450;48,38;49,75;58,45
2901,500;48,38;49,75;58,45
2901,550;48,38;49,75;58,44
2901,600;48,38;49,75;58,45
2901,650;48,38;49,75;58,45
2901,700;48,38;49,74;58,44
2901,750;48,38;49,75;58,44
2901,800;48,37;49,75;58,44
2901,850;48,38;49,75;58,44
2901,900;48,38;49,75;58,44
2901,950;48,38;49,75;58,44
2902,000;48,37;49,75;58,44
2902,050;48,38;49,74;58,44
2902,100;48,38;49,74;58,44
2902,150;48,38;49,75;58,44
2902,200;48,37;49,74;58,44
2902,250;48,37;49,74;58,44
2902,300;48,37;49,75;58,44
2902,350;48,37;49,75;58,44
2902,400;48,37;49,74;58,44
2902,450;48,37;49,74;58,44
2902,500;48,37;49,74;58,44
2902,550;48,37;49,74;58,44
2902,600;48,37;49,74;58,44
2902,650;48,38;49,74;58,44
2902,700;48,37;49,74;58,44
2902,750;48,37;49,74;58,44
2902,800;48,38;49,74;58,44
2902,850;48,37;49,74;58,44
2902,900;48,37;49,74;58,44
2902,950;48,37;49,74;58,43
2903,000;48,37;49,74;58,43
2903,050;48,37;49,74;58,43
2903,100;48,37;49,74;58,44
2903,150;48,37;49,74;58,43
2903,200;48,37;49,74;58,44
2903,250;48,37;49,74;58,43
2903,300;48,37;49,74;58,43
2903,350;48,37;49,74;58,44
2903,400;48,37;49,74;58,43
2903,450;48,37;49,74;58,43
2903,500;48,37;49,74;58,43
2903,550;48,37;49,74;58,43
2903,600;48,37;49,74;58,43
2903,650;48,37;49,74;58,43
2903,700;48,37;49,73;58,43
2903,750;48,37;49,74;58,43
2903,800;48,36;49,74;58,43
2903,850;48,37;49,73;58,43
2903,900;48,37;49,73;58,43
2903,950;48,37;49,73;58,43
2904,000;48,37;49,74;58,43
2904,050;48,36;49,74;58,43
2904,100;48,36;49,74;58,43
2904,150;48,37;49,74;58,43
2904,200;48,36;49,74;58,43
2904,250;48,36;49,74;58,43
2904,300;48,36;49,74;58,43
2904,350;48,36;49,73;58,43
2904,400;48,36;49,73;58,43
2904,450;48,36;49,73;58,43
2904,500;48,36;49,74;58,43
2904,550;48,36;49,73;58,43
2904,600;48,36;49,74;58,42
2904,650;48,36;49,73;58,43
2904,700;48,36;49,73;58,43
2904,750;48,36;49,73;58,43
2904,800;48,36;49,73;58,43
2904,850;48,36;49,73;58,42
2904,900;48,36;49,73;58,42
2904,950;48,36;49,73;58,42
2905,000;48,36;49,73;58,42
2905,050;48,36;49,73;58,42
2905,100;48,36;49,73;58,42
2905,150;48,36;49,73;58,42
2905,200;48,36;49,73;58,42
2905,250;48,36;49,73;58,42
2905,300;48,36;49,74;58,42
2905,350;48,35;49,73;58,42
2905,400;48,36;49,73;58,42
2905,450;48,36;49,73;58,42
2905,500;48,35;49,73;58,42
2905,550;48,36;49,73;58,42
2905,600;48,36;49,73;58,42
2905,650;48,35;49,73;58,42
2905,700;48,35;49,73;58,42
2905,750;48,35;49,73;58,42
2905,800;48,35;49,73;58,42
2905,850;48,35;49,73;58,42
2905,900;48,35;49,73;58,42
2905,950;48,35;49,73;58,41
2906,000;48,35;49,73;58,42
2906,050;48,35;49,73;58,42
2906,100;48,35;49,73;58,42
2906,150;48,35;49,73;58,42
2906,200;48,35;49,72;58,41
2906,250;48,35;49,73;58,42
2906,300;48,35;49,73;58,41
2906,350;48,35;49,73;58,41
2906,400;48,35;49,72;58,41
2906,450;48,35;49,73;58,41
2906,500;48,35;49,72;58,41
2906,550;48,35;49,72;58,42
2906,600;48,35;49,72;58,41
2906,650;48,35;49,72;58,41
2906,700;48,35;49,72;58,41
2906,750;48,35;49,72;58,41
2906,800;48,35;49,72;58,41
2906,850;48,35;49,72;58,41
2906,900;48,35;49,72;58,41
2906,950;48,35;49,72;58,41
2907,000;48,35;49,72;58,41
2907,050;48,35;49,72;58,41
2907,100;48,34;49,72;58,41
2907,150;48,35;49,72;58,41
2907,200;48,35;49,72;58,41
2907,250;48,34;49,72;58,41
2907,300;48,35;49,72;58,41
2907,350;48,35;49,72;58,41
2907,400;48,35;49,72;58,41
2907,450;48,34;49,72;58,41
2907,500;48,34;49,72;58,41
2907,550;48,34;49,72;58,41
2907,600;48,35;49,72;58,41
2907,650;48,34;49,72;58,41
2907,700;48,34;49,71;58,40
2907,750;48,34;49,72;58,41
2907,800;48,34;49,72;58,41
2907,850;48,34;49,72;58,40
2907,900;48,34;49,72;58,41
2907,950;48,34;49,72;58,40
2908,000;48,34;49,72;58,41
2908,050;48,34;49,72;58,40
2908,100;48,34;49,72;58,40
2908,150;48,34;49,72;58,40
2908,200;48,34;49,72;58,40
2908,250;48,34;49,72;58,40
2908,300;48,34;49,71;58,40
2908,350;48,34;49,72;58,40
2908,400;48,34;49,72;58,41
2908,450;48,34;49,71;58,40
2908,500;48,34;49,72;58,40
2908,550;48,34;49,71;58,40
2908,600;48,33;49,71;58,40
2908,650;48,34;49,71;58,40
2908,700;48,34;49,72;58,40
2908,750;48,34;49,72;58,40
2908,800;48,34;49,71;58,40
2908,850;48,33;49,71;58,40
2908,900;48,34;49,72;58,40
2908,950;48,34;49,71;58,40
2909,000;48,34;49,71;58,40
2909,050;48,34;49,71;58,40
2909,100;48,34;49,71;58,40
2909,150;48,33;49,71;58,40
2909,200;48,34;49,71;58,40
2909,250;48,34;49,71;58,39
2909,300;48,33;49,71;58,40
2909,350;48,34;49,71;58,40
2909,400;48,33;49,71;58,40
2909,450;48,33;49,71;58,40
2909,500;48,33;49,71;58,40
2909,550;48,33;49,71;58,40
2909,600;48,33;49,71;58,40
2909,650;48,33;49,71;58,39
2909,700;48,33;49,71;58,40
2909,750;48,33;49,71;58,40
2909,800;48,33;49,71;58,40
2909,850;48,33;49,71;58,39
2909,900;48,33;49,71;58,39
2909,950;48,33;49,71;58,40
2910,000;48,33;49,71;58,39
2910,050;48,33;49,71;58,39
2910,100;48,33;49,71;58,39
2910,150;48,33;49,71;58,39
2910,200;48,33;49,71;58,39
2910,250;48,33;49,71;58,39
2910,300;48,33;49,71;58,39
2910,350;48,33;49,71;58,39
2910,400;48,33;49,71;58,39
2910,450;48,33;49,71;58,39
2910,500;48,33;49,71;58,39
2910,550;48,33;49,70;58,39
2910,600;48,32;49,71;58,39
2910,650;48,32;49,71;58,39
2910,700;48,32;49,71;58,39
2910,750;48,33;49,70;58,39
2910,800;48,33;49,70;58,39
2910,850;48,32;49,71;58,39
2910,900;48,32;49,71;58,39
2910,950;48,32;49,71;58,39
2911,000;48,32;49,71;58,39
2911,050;48,32;49,70;58,39
2911,100;48,32;49,70;58,39
2911,150;48,32;49,70;58,39
2911,200;48,33;49,70;58,39
2911,250;48,32;49,70;58,39
2911,300;48,32;49,70;58,39
2911,350;48,32;49,71;58,39
2911,400;48,32;49,70;58,39
2911,450;48,32;49,70;58,39
2911,500;48,32;49,70;58,38
2911,550;48,32;49,70;58,38
2911,600;48,32;49,70;58,39
2911,650;48,32;49,70;58,39
2911,700;48,32;49,70;58,38
2911,750;48,32;49,70;58,38
2911,800;48,32;49,70;58,38
2911,850;48,32;49,70;58,38
2911,900;48,32;49,70;58,38
2911,950;48,32;49,70;58,38
2912,000;48,32;49,70;58,38
2912,050;48,32;49,70;58,38
2912,100;48,32;49,70;58,38
2912,150;48,32;49,70;58,38
2912,200;48,32;49,70;58,38
2912,250;48,32;49,70;58,38
2912,300;48,32;49,70;58,38
2912,350;48,31;49,70;58,38
2912,400;48,31;49,70;58,38
2912,450;48,32;49,70;58,38
2912,500;48,32;49,70;58,38
2912,550;48,32;49,70;58,38
2912,600;48,31;49,70;58,38
2912,650;48,31;49,70;58,38
2912,700;48,31;49,70;58,38
2912,750;48,31;49,70;58,38
2912,800;48,31;49,70;58,38
2912,850;48,31;49,70;58,38
2912,900;48,31;49,70;58,38
2912,950;48,31;49,70;58,38
2913,000;48,31;49,70;58,37
2913,050;48,31;49,70;58,38
2913,100;48,31;49,70;58,37
2913,150;48,31;49,69;58,37
2913,200;48,31;49,69;58,37
2913,250;48,31;49,69;58,37
2913,300;48,31;49,69;58,38
2913,350;48,31;49,69;58,37
2913,400;48,31;49,69;58,37
2913,450;48,31;49,69;58,37
2913,500;48,31;49,69;58,38
2913,550;48,31;49,69;58,37
2913,600;48,31;49,69;58,37
2913,650;48,31;49,69;58,37
2913,700;48,30;49,69;58,37
2913,750;48,31;49,69;58,37
2913,800;48,31;49,69;58,37
2913,850;48,31;49,69;58,37
2913,900;48,31;49,69;58,37
2913,950;48,31;49,69;58,37
2914,000;48,31;49,69;58,37
2914,050;48,31;49,69;58,37
2914,100;48,31;49,69;58,37
2914,150;48,30;49,69;58,37
2914,200;48,31;49,69;58,37
2914,250;48,31;49,69;58,37
2914,300;48,31;49,69;58,37
2914,350;48,31;49,69;58,37
2914,400;48,30;49,69;58,37
2914,450;48,30;49,69;58,36
2914,500;48,30;49,69;58,36
2914,550;48,30;49,69;58,37
2914,600;48,30;49,69;58,37
2914,650;48,30;49,69;58,36
2914,700;48,30;49,69;58,37
2914,750;48,30;49,69;58,36
2914,800;48,30;49,69;58,36
2914,850;48,30;49,68;58,36
2914,900;48,30;49,69;58,36
2914,950;48,30;49,69;58,36
2915,000;48,30;49,69;58,36
2915,050;48,30;49,69;58,36
2915,100;48,30;49,69;58,36
2915,150;48,30;49,69;58,36
2915,200;48,30;49,69;58,36
2915,250;48,30;49,69;58,36
2915,300;48,30;49,69;58,36
2915,350;48,30;49,69;58,36
2915,400;48,30;49,69;58,36
2915,450;48,30;49,68;58,36
2915,500;48,30;49,69;58,36
2915,550;48,30;49,69;58,36
2915,600;48,30;49,68;58,36
2915,650;48,30;49,69;58,36
2915,700;48,30;49,68;58,36
2915,750;48,30;49,68;58,36
2915,800;48,30;49,69;58,36
2915,850;48,29;49,68;58,35
2915,900;48,30;49,68;58,35
2915,950;48,30;49,69;58,35
2916,000;48,30;49,68;58,36
2916,050;48,30;49,68;58,35
2916,100;48,29;49,68;58,36
2916,150;48,30;49,68;58,35
2916,200;48,30;49,68;58,35
2916,250;48,29;49,68;58,35
2916,300;48,30;49,68;58,35
2916,350;48,29;49,68;58,35
2916,400;48,29;49,68;58,35
2916,450;48,29;49,68;58,35
2916,500;48,29;49,68;58,35
2916,550;48,29;49,68;58,35
2916,600;48,29;49,68;58,35
2916,650;48,29;49,68;58,35
2916,700;48,29;49,68;58,35
2916,750;48,29;49,68;58,35
2916,800;48,29;49,68;58,35
2916,850;48,29;49,68;58,35
2916,900;48,29;49,68;58,35
2916,950;48,29;49,68;58,34
2917,000;48,29;49,68;58,35
2917,050;48,29;49,68;58,34
2917,100;48,29;49,68;58,34
2917,150;48,29;49,68;58,34
2917,200;48,29;49,68;58,35
2917,250;48,29;49,68;58,35
2917,300;48,29;49,68;58,34
2917,350;48,29;49,68;58,34
2917,400;48,29;49,68;58,35
2917,450;48,29;49,67;58,34
2917,500;48,29;49,68;58,34
2917,550;48,28;49,68;58,34
2917,600;48,29;49,68;58,34
2917,650;48,28;49,67;58,34
2917,700;48,29;49,68;58,34
2917,750;48,29;49,68;58,34
2917,800;48,28;49,67;58,34
2917,850;48,29;49,68;58,34
2917,900;48,29;49,68;58,34
2917,950;48,29;49,68;58,34
2918,000;48,29;49,67;58,34
2918,050;48,28;49,67;58,34
2918,100;48,28;49,67;58,34
2918,150;48,28;49,67;58,34
2918,200;48,28;49,67;58,34
2918,250;48,28;49,68;58,34
2918,300;48,28;49,67;58,34
2918,350;48,28;49,67;58,34
2918,400;48,29;49,67;58,34
2918,450;48,28;49,67;58,34
2918,500;48,28;49,67;58,34
2918,550;48,28;49,67;58,34
2918,600;48,28;49,67;58,34
2918,650;48,29;49,67;58,34
2918,700;48,28;49,67;58,34
2918,750;48,28;49,67;58,34
2918,800;48,28;49,67;58,34
2918,850;48,28;49,67;58,33
2918,900;48,28;49,67;58,33
2918,950;48,28;49,67;58,33
2919,000;48,28;49,67;58,33
2919,050;48,28;49,67;58,34
2919,100;48,28;49,67;58,33
2919,150;48,28;49,67;58,33
2919,200;48,28;49,67;58,33
2919,250;48,28;49,67;58,33
2919,300;48,28;49,67;58,33
2919,350;48,28;49,67;58,33
2919,400;48,28;49,67;58,33
2919,450;48,28;49,67;58,33
2919,500;48,28;49,67;58,33
2919,550;48,28;49,67;58,33
2919,600;48,27;49,67;58,33
2919,650;48,28;49,67;58,33
2919,700;48,28;49,67;58,33
2919,750;48,28;49,67;58,33
2919,800;48,28;49,67;58,33
2919,850;48,28;49,66;58,33
2919,900;48,27;49,67;58,33
2919,950;48,28;49,67;58,33
2920,000;48,27;49,66;58,33
2920,050;48,27;49,66;58,33
2920,100;48,27;49,67;58,33
2920,150;48,27;49,66;58,33
2920,200;48,27;49,66;58,33
2920,250;48,27;49,67;58,33
2920,300;48,28;49,67;58,33
2920,350;48,27;49,66;58,33
2920,400;48,27;49,66;58,32
2920,450;48,27;49,66;58,32
2920,500;48,28;49,67;58,32
2920,550;48,27;49,67;58,33
2920,600;48,27;49,66;58,33
2920,650;48,27;49,66;58,33
2920,700;48,27;49,66;58,32
2920,750;48,27;49,66;58,33
2920,800;48,27;49,66;58,32
2920,850;48,27;49,66;58,32
2920,900;48,27;49,66;58,33
2920,950;48,27;49,66;58,32
2921,000;48,27;49,66;58,32
2921,050;48,27;49,66;58,32
2921,100;48,27;49,66;58,32
2921,150;48,27;49,66;58,32
2921,200;48,27;49,66;58,32
2921,250;48,27;49,66;58,32
2921,300;48,27;49,66;58,32
2921,350;48,27;49,66;58,32
2921,400;48,27;49,66;58,32
2921,450;48,27;49,66;58,32
2921,500;48,27;49,66;58,32
2921,550;48,27;49,65;58,32
2921,600;48,27;49,66;58,32
2921,650;48,27;49,66;58,32
2921,700;48,27;49,66;58,32
2921,750;48,27;49,66;58,32
2921,800;48,27;49,66;58,32
2921,850;48,27;49,66;58,32
2921,900;48,26;49,66;58,32
2921,950;48,27;49,66;58,32
2922,000;48,26;49,66;58,32
2922,050;48,26;49,66;58,32
2922,100;48,27;49,65;58,32
2922,150;48,27;49,66;58,32
2922,200;48,27;49,66;58,31
2922,250;48,26;49,65;58,31
2922,300;48,26;49,65;58,31
2922,350;48,26;49,66;58,31
2922,400;48,26;49,65;58,32
2922,450;48,26;49,65;58,31
